Gene stable ID,Gene name,Chromosome/scaffold name
ENSG00000234562,TPMTP2,3
ENSG00000222872,RNU4-78P,3
ENSG00000187094,CCK,3
ENSG00000281160,,3
ENSG00000231280,SALL4P6,3
ENSG00000229572,EIF4BP4,3
ENSG00000157093,LYZL4,3
ENSG00000235787,RPL35AP8,3
ENSG00000114812,VIPR1,3
ENSG00000232354,VIPR1-AS1,3
ENSG00000093183,SEC22C,3
ENSG00000008324,SS18L2,3
ENSG00000289558,,3
ENSG00000114857,NKTR,3
ENSG00000230084,ZBTB47-AS1,3
ENSG00000114853,ZBTB47,3
ENSG00000287629,,3
ENSG00000240203,RN7SL567P,3
ENSG00000157119,KLHL40,3
ENSG00000010282,HHATL,3
ENSG00000285539,,3
ENSG00000230970,HHATL-AS1,3
ENSG00000244607,CCDC13,3
ENSG00000280571,,3
ENSG00000287417,,3
ENSG00000173811,CCDC13-AS1,3
ENSG00000225611,CCDC13-AS2,3
ENSG00000181061,HIGD1A,3
ENSG00000235288,,3
ENSG00000144648,ACKR2,3
ENSG00000273328,,3
ENSG00000273291,,3
ENSG00000290317,,3
ENSG00000180432,CYP8B1,3
ENSG00000236459,HNRNPA1P22,3
ENSG00000182983,ZNF662,3
ENSG00000206552,KRBOX1-AS1,3
ENSG00000240747,KRBOX1,3
ENSG00000144649,GASK1A,3
ENSG00000232375,,3
ENSG00000144647,POMGNT2,3
ENSG00000227245,,3
ENSG00000285766,,3
ENSG00000163788,SNRK,3
ENSG00000241939,RN7SL517P,3
ENSG00000234617,SNRK-AS1,3
ENSG00000160746,ANO10,3
ENSG00000251811,Y_RNA,3
ENSG00000223916,RPL18AP9,3
ENSG00000011198,ABHD5,3
ENSG00000235886,,3
ENSG00000271192,,3
ENSG00000272121,,3
ENSG00000252980,RNU6-367P,3
ENSG00000207954,MIR138-1,3
ENSG00000280435,,3
ENSG00000261786,,3
ENSG00000173769,TOPAZ1,3
ENSG00000271937,,3
ENSG00000179152,TCAIM,3
ENSG00000293456,C3orf86P,3
ENSG00000225873,C3orf86P,3
ENSG00000283036,LINC01988,3
ENSG00000185219,ZNF445,3
ENSG00000178917,ZNF852,3
ENSG00000214825,EI24P3,3
ENSG00000277509,,3
ENSG00000236869,ZKSCAN7-AS1,3
ENSG00000196345,ZKSCAN7,3
ENSG00000144792,ZNF660,3
ENSG00000214820,MPRIPP1,3
ENSG00000186448,ZNF197,3
ENSG00000169981,ZNF35,3
ENSG00000272077,,3
ENSG00000235805,SOCS5P3,3
ENSG00000196653,ZNF502,3
ENSG00000186446,ZNF501,3
ENSG00000163807,KIAA1143,3
ENSG00000163808,KIF15,3
ENSG00000284498,MIR564,3
ENSG00000169964,TMEM42,3
ENSG00000163810,TGM4,3
ENSG00000235845,,3
ENSG00000163812,ZDHHC3,3
ENSG00000227123,RPL12P44,3
ENSG00000075914,EXOSC7,3
ENSG00000163815,CLEC3B,3
ENSG00000252410,RNU5B-3P,3
ENSG00000163814,CDCP1,3
ENSG00000224094,RPS24P8,3
ENSG00000249992,TMEM158,3
ENSG00000202268,U3,3
ENSG00000011376,LARS2,3
ENSG00000232455,LARS2-AS1,3
ENSG00000144791,LIMD1,3
ENSG00000230530,LIMD1-AS1,3
ENSG00000211456,SACM1L,3
ENSG00000244357,RN7SL145P,3
ENSG00000279017,,3
ENSG00000163817,SLC6A20,3
ENSG00000288720,,3
ENSG00000163818,LZTFL1,3
ENSG00000285788,,3
ENSG00000236930,SDHDP4,3
ENSG00000173585,CCR9,3
ENSG00000201635,Y_RNA,3
ENSG00000163820,FYCO1,3
ENSG00000172215,CXCR6,3
ENSG00000288717,,3
ENSG00000173578,XCR1,3
ENSG00000226933,NRBF2P2,3
ENSG00000288703,,3
ENSG00000183625,CCR3,3
ENSG00000229515,FLT1P1,3
ENSG00000163823,CCR1,3
ENSG00000288724,,3
ENSG00000236736,UQCRC2P1,3
ENSG00000121807,CCR2,3
ENSG00000223552,CCR5AS,3
ENSG00000160791,CCR5,3
ENSG00000121797,CCRL2,3
ENSG00000283646,LINC02009,3
ENSG00000012223,LTF,3
ENSG00000163825,RTP3,3
ENSG00000163827,LRRC2,3
ENSG00000268324,LRRC2-AS1,3
ENSG00000288718,,3
ENSG00000241186,CRIPTO,3
ENSG00000283877,,3
ENSG00000283473,FAM240A,3
ENSG00000286570,,3
ENSG00000251967,,3
ENSG00000178038,ALS2CL,3
ENSG00000181585,TMIE,3
ENSG00000206549,,3
ENSG00000283706,PRSS50,3
ENSG00000293416,PRSS46P,3
ENSG00000261603,PRSS46P,3
ENSG00000284672,,3
ENSG00000188086,PRSS45P,3
ENSG00000293417,,3
ENSG00000286651,PRSS43P,3
ENSG00000238013,,3
ENSG00000226074,PRSS44P,3
ENSG00000293418,,3
ENSG00000293419,PRSS42P,3
ENSG00000178055,PRSS42P,3
ENSG00000160808,MYL3,3
ENSG00000160801,PTH1R,3
ENSG00000273682,BLVRBP1,3
ENSG00000160799,CCDC12,3
ENSG00000160796,NBEAL2,3
ENSG00000293420,,3
ENSG00000236409,NRADDP,3
ENSG00000181555,SETD2,3
ENSG00000275940,MRPL57P3,3
ENSG00000227398,KIF9-AS1,3
ENSG00000088727,KIF9,3
ENSG00000239128,SNORD13P3,3
ENSG00000114648,KLHL18,3
ENSG00000280173,,3
ENSG00000289507,,3
ENSG00000260236,PTPN23-DT,3
ENSG00000076201,PTPN23,3
ENSG00000114650,SCAP,3
ENSG00000276925,SPMIP3P1,3
ENSG00000163832,ELP6,3
ENSG00000271161,BOLA2P2,3
ENSG00000293229,,3
ENSG00000244732,RN7SL870P,3
ENSG00000114646,CSPG5,3
ENSG00000173473,SMARCC1,3
ENSG00000214773,,3
ENSG00000235695,HIGD2AP2,3
ENSG00000132153,DHX30,3
ENSG00000274420,,3
ENSG00000221585,MIR1226,3
ENSG00000047849,MAP4,3
ENSG00000199591,Y_RNA,3
ENSG00000224895,VPS26BP1,3
ENSG00000270285,RPS27P30,3
ENSG00000265078,RN7SL664P,3
ENSG00000236768,RPL17P16,3
ENSG00000164045,CDC25A,3
ENSG00000235627,SNRPFP4,3
ENSG00000253056,RNU7-128P,3
ENSG00000231884,NDUFB1P1,3
ENSG00000265483,MIR4443,3
ENSG00000164047,CAMP,3
ENSG00000164048,ZNF589,3
ENSG00000229759,MRPS18AP1,3
ENSG00000199476,Y_RNA,3
ENSG00000172113,NME6,3
ENSG00000228638,FCF1P2,3
ENSG00000289043,,3
ENSG00000229453,SPINK8,3
ENSG00000252466,MIR2115,3
ENSG00000164049,FBXW12,3
ENSG00000277483,RN7SL321P,3
ENSG00000164050,PLXNB1,3
ENSG00000164051,CCDC51,3
ENSG00000232112,TMA7,3
ENSG00000244380,,3
ENSG00000164053,ATRIP,3
ENSG00000213689,TREX1,3
ENSG00000164054,SHISA5,3
ENSG00000114268,PFKFB4,3
ENSG00000278799,MIR6823,3
ENSG00000145040,UCN2,3
ENSG00000114270,COL7A1,3
ENSG00000284251,MIR711,3
ENSG00000010256,UQCRC1,3
ENSG00000183396,TMEM89,3
ENSG00000225697,SLC26A6,3
ENSG00000284364,MIR6824,3
ENSG00000008300,CELSR3,3
ENSG00000284575,MIR4793,3
ENSG00000228350,LINC02585,3
ENSG00000271973,,3
ENSG00000213672,NCKIPSD,3
ENSG00000068745,IP6K2,3
ENSG00000114302,PRKAR2A,3
ENSG00000224424,PRKAR2A-AS1,3
ENSG00000178537,SLC25A20,3
ENSG00000221883,ARIH2OS,3
ENSG00000177479,ARIH2,3
ENSG00000235236,,3
ENSG00000223343,,3
ENSG00000273211,,3
ENSG00000178467,P4HTM,3
ENSG00000285416,,3
ENSG00000178252,WDR6,3
ENSG00000178149,DALRD3,3
ENSG00000199032,MIR425,3
ENSG00000178057,NDUFAF3,3
ENSG00000207605,MIR191,3
ENSG00000178035,IMPDH2,3
ENSG00000290315,,3
ENSG00000272434,,3
ENSG00000198218,QRICH1,3
ENSG00000241461,RN7SL182P,3
ENSG00000172053,QARS1,3
ENSG00000284488,MIR6890,3
ENSG00000172046,USP19,3
ENSG00000172037,LAMB2,3
ENSG00000270441,LAMB2P1,3
ENSG00000177352,CCDC71,3
ENSG00000185909,KLHDC8B,3
ENSG00000236980,C3orf84,3
ENSG00000173421,IHO1,3
ENSG00000270538,GCSHP6,3
ENSG00000225399,,3
ENSG00000188315,C3orf62,3
ENSG00000199546,Y_RNA,3
ENSG00000264633,MIR4271,3
ENSG00000114316,USP4,3
ENSG00000233276,GPX1,3
ENSG00000290318,,3
ENSG00000067560,RHOA,3
ENSG00000235908,RHOA-IT1,3
ENSG00000145022,TCTA,3
ENSG00000283189,,3
ENSG00000145020,AMT,3
ENSG00000145029,NICN1,3
ENSG00000201301,RNA5SP130,3
ENSG00000173402,DAG1,3
ENSG00000226913,BSN-DT,3
ENSG00000164061,BSN,3
ENSG00000235120,BSN-AS1,3
ENSG00000164062,APEH,3
ENSG00000173531,MST1,3
ENSG00000259970,,3
ENSG00000164068,RNF123,3
ENSG00000176020,AMIGO3,3
ENSG00000173540,GMPPB,3
ENSG00000176095,IP6K1,3
ENSG00000239576,COX6CP14,3
ENSG00000244730,PHF5AP3,3
ENSG00000187492,CDHR4,3
ENSG00000185614,INKA1,3
ENSG00000182179,UBA7,3
ENSG00000283726,MIR5193,3
ENSG00000183763,TRAIP,3
ENSG00000164076,CAMKV,3
ENSG00000264706,RN7SL217P,3
ENSG00000234667,ACTL11P,3
ENSG00000164078,MST1R,3
ENSG00000230698,,3
ENSG00000228008,,3
ENSG00000164077,MON1A,3
ENSG00000004534,RBM6,3
ENSG00000003756,RBM5,3
ENSG00000281691,RBM5-AS1,3
ENSG00000235016,SEMA3F-AS1,3
ENSG00000001617,SEMA3F,3
ENSG00000207922,,3
ENSG00000114349,GNAT1,3
ENSG00000188338,SLC38A3,3
ENSG00000114353,GNAI2,3
ENSG00000275334,MIR5787,3
ENSG00000213600,,3
ENSG00000230454,,3
ENSG00000232352,SEMA3B-AS1,3
ENSG00000012171,SEMA3B,3
ENSG00000283848,MIR6872,3
ENSG00000179564,LSMEM2,3
ENSG00000214706,IFRD2,3
ENSG00000186792,HYAL3,3
ENSG00000243477,NAA80,3
ENSG00000114378,HYAL1,3
ENSG00000068001,HYAL2,3
ENSG00000114383,TUSC2,3
ENSG00000068028,RASSF1,3
ENSG00000281358,RASSF1-AS1,3
ENSG00000235058,ZMYND10-AS1,3
ENSG00000004838,ZMYND10,3
ENSG00000114388,NPRL2,3
ENSG00000114395,CYB561D2,3
ENSG00000272104,,3
ENSG00000126062,TMEM115,3
ENSG00000007402,CACNA2D2,3
ENSG00000271858,,3
ENSG00000202322,RNA5SP131,3
ENSG00000088543,C3orf18,3
ENSG00000114735,HEMK1,3
ENSG00000280382,,3
ENSG00000114737,CISH,3
ENSG00000114738,MAPKAPK3,3
ENSG00000289504,,3
ENSG00000273356,LINC02019,3
ENSG00000088538,DOCK3,3
ENSG00000272543,MIR4787,3
ENSG00000228337,PPIAP69,3
ENSG00000213587,,3
ENSG00000235278,ZNF652P1,3
ENSG00000240959,ST13P14,3
ENSG00000288988,,3
ENSG00000145050,MANF,3
ENSG00000259956,RBM15B,3
ENSG00000145041,DCAF1,3
ENSG00000164080,RAD54L2,3
ENSG00000221015,RNU6ATAC29P,3
ENSG00000164081,TEX264,3
ENSG00000288063,,3
ENSG00000201595,RNA5SP132,3
ENSG00000164082,GRM2,3
ENSG00000214686,IQCF6,3
ENSG00000285749,,3
ENSG00000293437,IQCF4P,3
ENSG00000224792,IQCF4P,3
ENSG00000229972,IQCF3,3
ENSG00000184345,IQCF2,3
ENSG00000241789,RN7SL504P,3
ENSG00000235455,IQCF5-AS1,3
ENSG00000214681,IQCF5,3
ENSG00000173389,IQCF1,3
ENSG00000287707,,3
ENSG00000114767,RRP9,3
ENSG00000041880,PARP3,3
ENSG00000280422,,3
ENSG00000180929,GPR62,3
ENSG00000090097,PCBP4,3
ENSG00000272762,,3
ENSG00000114779,ABHD14B,3
ENSG00000248487,ABHD14A,3
ENSG00000114786,ABHD14A-ACY1,3
ENSG00000243989,ACY1,3
ENSG00000162244,RPL29,3
ENSG00000285685,,3
ENSG00000164086,DUSP7,3
ENSG00000164087,POC1A,3
ENSG00000286419,,3
ENSG00000242849,ALDOAP1,3
ENSG00000023330,ALAS1,3
ENSG00000280003,,3
ENSG00000239732,TLR9,3
ENSG00000173366,,3
ENSG00000247596,TWF2,3
ENSG00000243224,TWF2-DT,3
ENSG00000164088,PPM1M,3
ENSG00000164091,WDR82,3
ENSG00000199150,MIRLET7G,3
ENSG00000168237,GLYCTK,3
ENSG00000242797,GLYCTK-AS1,3
ENSG00000207926,MIR135A1,3
ENSG00000114841,DNAH1,3
ENSG00000239557,PPP2R5CP,3
ENSG00000163930,BAP1,3
ENSG00000010318,PHF7,3
ENSG00000010319,SEMA3G,3
ENSG00000114854,TNNC1,3
ENSG00000010322,NISCH,3
ENSG00000010327,STAB1,3
ENSG00000168268,NT5DC2,3
ENSG00000168273,UQCC5,3
ENSG00000163939,PBRM1,3
ENSG00000252768,RNU6-856P,3
ENSG00000221518,RNU6ATAC16P,3
ENSG00000163938,GNL3,3
ENSG00000280904,,3
ENSG00000252787,,3
ENSG00000212493,SNORD19,3
ENSG00000238862,SNORD19B,3
ENSG00000222345,SNORD19C,3
ENSG00000212452,SNORD69,3
ENSG00000016864,GLT8D1,3
ENSG00000114902,SPCS1,3
ENSG00000114904,NEK4,3
ENSG00000275956,,3
ENSG00000270941,AK3P7,3
ENSG00000271137,AKTIPP1,3
ENSG00000055957,ITIH1,3
ENSG00000162267,ITIH3,3
ENSG00000055955,ITIH4,3
ENSG00000243696,,3
ENSG00000239799,ITIH4-AS1,3
ENSG00000272573,MUSTN1,3
ENSG00000248592,STIMATE-MUSTN1,3
ENSG00000213533,STIMATE,3
ENSG00000275789,MIR8064,3
ENSG00000279144,,3
ENSG00000289519,,3
ENSG00000163935,SFMBT1,3
ENSG00000272305,,3
ENSG00000280417,,3
ENSG00000242142,SERBP1P3,3
ENSG00000163933,RFT1,3
ENSG00000163932,PRKCD,3
ENSG00000286531,,3
ENSG00000163931,TKT,3
ENSG00000272886,DCP1A,3
ENSG00000274967,Y_RNA,3
ENSG00000157388,CACNA1D,3
ENSG00000207109,SNORD38C,3
ENSG00000212608,,3
ENSG00000227224,RPS25P4,3
ENSG00000251987,SNORD63,3
ENSG00000271916,,3
ENSG00000016391,CHDH,3
ENSG00000056736,IL17RB,3
ENSG00000271976,,3
ENSG00000113812,ACTR8,3
ENSG00000113811,SELENOK,3
ENSG00000289063,,3
ENSG00000288029,,3
ENSG00000242983,CABYRP1,3
ENSG00000286353,,3
ENSG00000157445,CACNA2D3,3
ENSG00000229806,RPS15P5,3
ENSG00000265992,ESRG,3
ENSG00000243715,CACNA2D3-AS1,3
ENSG00000144771,LRTM1,3
ENSG00000239991,,3
ENSG00000243572,LINC02017,3
ENSG00000240708,LINC02030,3
ENSG00000242568,,3
ENSG00000242775,,3
ENSG00000114251,WNT5A,3
ENSG00000244586,WNT5A-AS1,3
ENSG00000242317,,3
ENSG00000187672,ERC2,3
ENSG00000240777,,3
ENSG00000281708,ERC2-IT1,3
ENSG00000264013,MIR3938,3
ENSG00000200379,RN7SKP45,3
ENSG00000200238,RNA5SP133,3
ENSG00000180376,CCDC66,3
ENSG00000163946,TASOR,3
ENSG00000163947,ARHGEF3,3
ENSG00000240198,ARHGEF3-AS1,3
ENSG00000186451,SPATA12,3
ENSG00000272202,,3
ENSG00000144730,IL17RD,3
ENSG00000229863,RPL19P2,3
ENSG00000163666,HESX1,3
ENSG00000157500,APPL1,3
ENSG00000239388,ASB14,3
ENSG00000286952,,3
ENSG00000174844,DNAH12,3
ENSG00000212392,Y_RNA,3
ENSG00000206918,RNU6-1181P,3
ENSG00000239831,RNF7P1,3
ENSG00000237186,RPS8P5,3
ENSG00000202428,RNU6-108P,3
ENSG00000206815,RNU6-483P,3
ENSG00000287502,,3
ENSG00000174840,PDE12,3
ENSG00000168374,ARF4,3
ENSG00000272146,ARF4-AS1,3
ENSG00000210841,RNU6ATAC26P,3
ENSG00000174839,DENND6A,3
ENSG00000239801,DENND6A-AS1,3
ENSG00000241933,DENND6A-DT,3
ENSG00000163681,SLMAP,3
ENSG00000270772,PDHA1P1,3
ENSG00000213509,PPIAP16,3
ENSG00000136068,FLNB,3
ENSG00000244161,FLNB-AS1,3
ENSG00000283148,,3
ENSG00000283511,,3
ENSG00000293432,,3
ENSG00000163687,DNASE1L3,3
ENSG00000163686,ABHD6,3
ENSG00000163684,RPP14,3
ENSG00000255154,HTD2,3
ENSG00000273493,,3
ENSG00000168297,PXK,3
ENSG00000275607,WDR53P1,3
ENSG00000168291,PDHB,3
ENSG00000272182,,3
ENSG00000272360,,3
ENSG00000168301,KCTD6,3
ENSG00000168306,ACOX2,3
ENSG00000236722,RPL27P9,3
ENSG00000168309,FAM107A,3
ENSG00000243384,,3
ENSG00000244383,FAM3D-AS1,3
ENSG00000198643,FAM3D,3
ENSG00000163689,CFAP20DC,3
ENSG00000242428,CFAP20DC-AS1,3
ENSG00000243295,CFAP20DC-DT,3
ENSG00000243903,,3
ENSG00000242545,,3
ENSG00000241804,SNRPB2P1,3
ENSG00000277592,Metazoa_SRP,3
ENSG00000189283,FHIT,3
ENSG00000287649,,3
ENSG00000240097,MTERF1P1,3
ENSG00000281426,MIR548BB,3
ENSG00000232407,PPIAP70,3
ENSG00000225673,TMED2P1,3
ENSG00000244183,PPIAP71,3
ENSG00000212211,U3,3
ENSG00000144724,PTPRG,3
ENSG00000252420,Y_RNA,3
ENSG00000226360,RPL10AP6,3
ENSG00000252184,RNU2-10P,3
ENSG00000237456,ID2B,3
ENSG00000241472,PTPRG-AS1,3
ENSG00000114405,CEP15,3
ENSG00000153266,FEZF2,3
ENSG00000163618,CADPS,3
ENSG00000225662,RPL14P2,3
ENSG00000244632,RN7SL863P,3
ENSG00000252449,RNU6-139P,3
ENSG00000226082,RPS10P10,3
ENSG00000244342,LINC00698,3
ENSG00000242841,KRT8P35,3
ENSG00000240359,UBL5P3,3
ENSG00000163630,SYNPR,3
ENSG00000241359,SYNPR-AS1,3
ENSG00000252301,RNA5SP134,3
ENSG00000188817,SNTN,3
ENSG00000224479,CDHR18P,3
ENSG00000293415,,3
ENSG00000163632,C3orf49,3
ENSG00000163634,THOC7,3
ENSG00000240549,THOC7-AS1,3
ENSG00000163635,ATXN7,3
ENSG00000280620,SCAANT1,3
ENSG00000239653,PSMD6-AS2,3
ENSG00000271843,,3
ENSG00000163636,PSMD6,3
ENSG00000243410,PSMD6-AS1,3
ENSG00000272181,,3
ENSG00000241111,PRICKLE2-AS1,3
ENSG00000200222,U3,3
ENSG00000189196,LINC00994,3
ENSG00000163637,PRICKLE2,3
ENSG00000241572,PRICKLE2-AS1,3
ENSG00000241101,PRICKLE2-AS2,3
ENSG00000239926,PRDX3P4,3
ENSG00000226017,PRICKLE2-AS3,3
ENSG00000244564,PRICKLE2-DT,3
ENSG00000212340,RNU6-739P,3
ENSG00000163638,ADAMTS9,3
ENSG00000241158,ADAMTS9-AS1,3
ENSG00000241684,ADAMTS9-AS2,3
ENSG00000243149,LINC02040,3
ENSG00000151276,MAGI1,3
ENSG00000270059,,3
ENSG00000244226,ILF2P1,3
ENSG00000223409,RPL17P17,3
ENSG00000272610,MAGI1-IT1,3
ENSG00000240175,MAGI1-AS1,3
ENSG00000202071,Y_RNA,3
ENSG00000203647,,3
ENSG00000144741,SLC25A26,3
ENSG00000206759,RNU6-787P,3
ENSG00000241587,RN7SL482P,3
ENSG00000144749,LRIG1,3
ENSG00000271174,TCEAL8P1,3
ENSG00000214560,RPL21P41,3
ENSG00000288039,,3
ENSG00000285738,,3
ENSG00000287873,,3
ENSG00000163376,KBTBD8,3
ENSG00000283298,MIR4272,3
ENSG00000241884,,3
ENSG00000172340,SUCLG2,3
ENSG00000242510,NDUFB4P1,3
ENSG00000241316,SUCLG2-DT,3
ENSG00000183662,TAFA1,3
ENSG00000214552,COPS8P2,3
ENSG00000240568,LCORLP1,3
ENSG00000286967,,3
ENSG00000244640,RPLP0P8,3
ENSG00000241506,PSMC1P1,3
ENSG00000163377,TAFA4,3
ENSG00000252828,RNA5SP135,3
ENSG00000163378,EOGT,3
ENSG00000244513,EOGT-DT,3
ENSG00000144747,TMF1,3
ENSG00000265355,MIR3136,3
ENSG00000144744,UBA3,3
ENSG00000144746,ARL6IP5,3
ENSG00000163380,LMOD3,3
ENSG00000114541,FRMD4B,3
ENSG00000239263,RBM43P1,3
ENSG00000240265,H1-8P1,3
ENSG00000240842,,3
ENSG00000241667,,3
ENSG00000187098,MITF,3
ENSG00000241665,RN7SL418P,3
ENSG00000240405,SAMMSON,3
ENSG00000271034,RNPC3P1,3
ENSG00000242728,UQCRHP4,3
ENSG00000242120,MDFIC2,3
ENSG00000288679,,3
ENSG00000287669,,3
ENSG00000240156,COX6CP6,3
ENSG00000243873,HMGB1P36,3
ENSG00000206939,RNU6-281P,3
ENSG00000114861,FOXP1,3
ENSG00000285708,,3
ENSG00000244203,FOXP1-AS1,3
ENSG00000290077,,3
ENSG00000221264,MIR1284,3
ENSG00000274387,,3
ENSG00000242094,FOXP1-IT1,3
ENSG00000277855,,3
ENSG00000270562,FOXP1-DT,3
ENSG00000163412,EIF4E3,3
ENSG00000170837,GPR27,3
ENSG00000163421,PROK2,3
ENSG00000287131,,3
ENSG00000239250,RN7SL271P,3
ENSG00000241163,LINC00877,3
ENSG00000244130,UBE2Q2P9,3
ENSG00000273461,,3
ENSG00000276471,,3
ENSG00000239350,CCDC137P2,3
ENSG00000242609,CCDC137P1,3
ENSG00000243083,LINC00870,3
ENSG00000272774,,3
ENSG00000242618,,3
ENSG00000287882,,3
ENSG00000260670,,3
ENSG00000163602,RYBP,3
ENSG00000244345,,3
ENSG00000199469,RNU1-62P,3
ENSG00000239568,MTCO3P47,3
ENSG00000222838,RNA5SP136,3
ENSG00000287595,,3
ENSG00000144736,SHQ1,3
ENSG00000241537,U2SURPP1,3
ENSG00000240135,PSMD12P1,3
ENSG00000271266,LAPTM4BP2,3
ENSG00000172986,GXYLT2,3
ENSG00000276890,Metazoa_SRP,3
ENSG00000242960,FTH1P23,3
ENSG00000163605,PPP4R2,3
ENSG00000238959,RNU7-19P,3
ENSG00000255423,EBLN2,3
ENSG00000252651,RNU6-557P,3
ENSG00000223247,RNU2-64P,3
ENSG00000182921,GPATCH11P1,3
ENSG00000252937,RNU6-1270P,3
ENSG00000121440,PDZRN3,3
ENSG00000239119,RNU7-119P,3
ENSG00000239677,PDZRN3-AS1,3
ENSG00000278934,,3
ENSG00000242364,PRDX5P1,3
ENSG00000242741,LINC02005,3
ENSG00000278554,Metazoa_SRP,3
ENSG00000239454,LINC02047,3
ENSG00000223738,HSP90AB5P,3
ENSG00000213452,AKR1B1P2,3
ENSG00000113805,CNTN3,3
ENSG00000241022,NIPA2P2,3
ENSG00000242638,RN7SL294P,3
ENSG00000266780,MIR4444-2,3
ENSG00000287398,,3
ENSG00000213300,HNRNPA3P6,3
ENSG00000228868,MYLKP1,3
ENSG00000243674,OR7E66P,3
ENSG00000291222,,3
ENSG00000179799,OR7E22P,3
ENSG00000230655,OR7E55P,3
ENSG00000244699,EVA1CP5,3
ENSG00000240665,LSP1P2,3
ENSG00000242953,,3
ENSG00000291223,FAM86DP,3
ENSG00000238278,ALG1L6P,3
ENSG00000244026,FAM86DP,3
ENSG00000272690,LINC02018,3
ENSG00000239959,ENPP7P2,3
ENSG00000243794,SNRPCP10,3
ENSG00000290410,,3
ENSG00000244674,RPS3AP15,3
ENSG00000272710,,3
ENSG00000239383,VPS51P4,3
ENSG00000244222,OR7E121P,3
ENSG00000172971,UNC93B3,3
ENSG00000293315,,3
ENSG00000243422,RPL23AP49,3
ENSG00000282912,,3
ENSG00000282511,CLUHP10,3
ENSG00000283894,MIR1324,3
ENSG00000241532,AGGF1P3,3
ENSG00000241622,RARRES2P1,3
ENSG00000172969,FRG2C,3
ENSG00000236138,DUX4L26,3
ENSG00000242516,LINC00960,3
ENSG00000227124,ZNF717,3
ENSG00000266396,MIR4273,3
ENSG00000185008,ROBO2,3
ENSG00000222883,Y_RNA,3
ENSG00000240809,CAP1P1,3
ENSG00000288793,,3
ENSG00000199520,RNU6-386P,3
ENSG00000213450,VDAC1P7,3
ENSG00000287567,,3
ENSG00000206891,RNU6-217P,3
ENSG00000244461,LINC02077,3
ENSG00000240573,,3
ENSG00000243957,RN7SL647P,3
ENSG00000222574,RN7SKP61,3
ENSG00000240241,,3
ENSG00000239226,MRPS17P3,3
ENSG00000169855,ROBO1,3
ENSG00000240752,RPS12P6,3
ENSG00000240964,RN7SL751P,3
ENSG00000288105,,3
ENSG00000265193,MIR3923,3
ENSG00000243877,HMGB1P38,3
ENSG00000271389,OSBPL9P1,3
ENSG00000239699,HNRNPA3P8,3
ENSG00000242586,HYDINP1,3
ENSG00000286329,,3
ENSG00000242828,,3
ENSG00000242781,LINC02050,3
ENSG00000243694,LINC02027,3
ENSG00000242145,,3
ENSG00000241593,,3
ENSG00000287053,,3
ENSG00000244281,,3
ENSG00000114480,GBE1,3
ENSG00000222389,RNU2-28P,3
ENSG00000241319,SETP6,3
ENSG00000240404,,3
ENSG00000242190,,3
ENSG00000242009,,3
ENSG00000239440,LINC02008,3
ENSG00000241367,RPL7AP23,3
ENSG00000241095,CYP51A1P1,3
ENSG00000288004,,3
ENSG00000286567,,3
ENSG00000242195,SRRM1P2,3
ENSG00000287158,,3
ENSG00000242641,LINC00971,3
ENSG00000241776,TMEM183AP5,3
ENSG00000242339,LINC02025,3
ENSG00000287273,,3
ENSG00000175161,CADM2,3
ENSG00000264084,MIR5688,3
ENSG00000241648,CADM2-AS2,3
ENSG00000239519,CADM2-AS1,3
ENSG00000243915,THAP12P2,3
ENSG00000201410,,3
ENSG00000251773,RNU6-1129P,3
ENSG00000239767,,3
ENSG00000222934,RN7SKP284,3
ENSG00000241328,LINC02070,3
ENSG00000277746,,3
ENSG00000206538,VGLL3,3
ENSG00000241293,PPATP1,3
ENSG00000281392,LINC00506,3
ENSG00000264119,MIR4795,3
ENSG00000083937,CHMP2B,3
ENSG00000064835,POU1F1,3
ENSG00000239829,KRT8P25,3
ENSG00000240902,APOOP2,3
ENSG00000240255,PSMC1P6,3
ENSG00000239572,,3
ENSG00000200703,RNU6-873P,3
ENSG00000179097,HTR1F,3
ENSG00000221059,RNU6ATAC6P,3
ENSG00000288780,,3
ENSG00000163320,CGGBP1,3
ENSG00000288654,,3
ENSG00000175105,ZNF654,3
ENSG00000241535,CBX5P1,3
ENSG00000179021,C3orf38,3
ENSG00000242159,ABCF2P1,3
ENSG00000283434,CSNKA2IP,3
ENSG00000207316,Y_RNA,3
ENSG00000242365,NDUFA5P5,3
ENSG00000242705,ICE2P2,3
ENSG00000241861,GAPDHP50,3
ENSG00000044524,EPHA3,3
ENSG00000285780,,3
ENSG00000240951,MTCO2P6,3
ENSG00000240309,MTCO1P6,3
ENSG00000212598,U3,3
ENSG00000222490,RNU6-712P,3
ENSG00000189002,PROS2P,3
ENSG00000271024,HSPE1P19,3
ENSG00000283367,,3
ENSG00000283544,,3
ENSG00000251727,RNU6-488P,3
ENSG00000184500,PROS1,3
ENSG00000201339,Y_RNA,3
ENSG00000200366,RNU6-511P,3
ENSG00000169379,ARL13B,3
ENSG00000239614,HMGN1P7,3
ENSG00000178750,STX19,3
ENSG00000178700,DHFR2,3
ENSG00000178694,NSUN3,3
ENSG00000242457,RBBP4P2,3
ENSG00000178660,ARMC10P1,3
ENSG00000242911,,3
ENSG00000234629,WDR82P1,3
ENSG00000239589,LINC00879,3
ENSG00000244048,RPS18P6,3
